"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_true","blk_1_true"
"901",100,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0767178377968211,0.923282162203179,0.0786055706649341,0.921394429335066,0.0145368864904985,0.0145368864904985,0.0169938043695931,0.0169938043695931,0.0883333333333333,0.911666666666667,0.567800483285859,0.432199516714142,0.433500833313468,0.566499166686532,0.0390907810127721,0.0390907810127721,0.0580133082159892,0.0580133082159892,0.504333333333333,0.495666666666667
"902",101,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0784175364682268,0.921582463531773,0.0788299048897503,0.92117009511025,0.0164826535630979,0.016482653563098,0.0203322243023717,0.0203322243023717,0.0883333333333333,0.911666666666667,0.524227784941936,0.475772215058064,0.375314593843214,0.624685406156786,0.0460137416565928,0.0460137416565928,0.0638143939655032,0.0638143939655032,0.504333333333333,0.495666666666667
"903",102,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0650983336559467,0.934901666344053,0.062089620306669,0.937910379693331,0.0128512735114964,0.0128512735114963,0.0128115733838896,0.0128115733838896,0.0883333333333333,0.911666666666667,0.543323894382169,0.456676105617831,0.423096388825548,0.576903611174452,0.0431278819895996,0.0431278819895996,0.0634357624210402,0.0634357624210402,0.504333333333333,0.495666666666667
"904",103,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0650680866742993,0.934931913325701,0.0635065883840356,0.936493411615964,0.0119665899102738,0.0119665899102738,0.0150194761833708,0.0150194761833709,0.0883333333333333,0.911666666666667,0.535250629326213,0.464749370673787,0.53175088752523,0.46824911247477,0.0341976404605314,0.0341976404605314,0.0644385069601039,0.0644385069601039,0.504333333333333,0.495666666666667
"905",104,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0756594672479445,0.924340532752056,0.0755281474940828,0.924471852505917,0.0152701164713679,0.0152701164713679,0.017051648686115,0.017051648686115,0.0883333333333333,0.911666666666667,0.554269530031766,0.445730469968234,0.435433899397465,0.564566100602535,0.0415282257542883,0.0415282257542883,0.0460588762750285,0.0460588762750285,0.504333333333333,0.495666666666667
"906",105,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.126640932387684,0.873359067612316,0.126520245082188,0.873479754917812,0.0189240346956749,0.0189240346956749,0.0249961000956978,0.0249961000956978,0.0883333333333333,0.911666666666667,0.495917750625742,0.504082249374258,0.488923998496579,0.511076001503421,0.0335534930583601,0.0335534930583601,0.0726687542200516,0.0726687542200516,0.504333333333333,0.495666666666667
"907",106,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0920040903604968,0.907995909639503,0.0822137640990754,0.917786235900925,0.0194636427331962,0.0194636427331962,0.0281635022124283,0.0281635022124283,0.0883333333333333,0.911666666666667,0.438098714735047,0.561901285264953,0.496943584727251,0.503056415272749,0.033886397847472,0.033886397847472,0.0689060039190956,0.0689060039190956,0.504333333333333,0.495666666666667
"908",107,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.094246954181399,0.905753045818601,0.091398492702506,0.908601507297494,0.017073850927401,0.017073850927401,0.01953675905038,0.01953675905038,0.0883333333333333,0.911666666666667,0.574947648734594,0.425052351265406,0.600731621156459,0.399268378843541,0.0333175300539926,0.0333175300539926,0.0519351849515577,0.0519351849515577,0.504333333333333,0.495666666666667
"909",108,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0921371694220058,0.907862830577994,0.0920831300870805,0.907916869912919,0.0152141210042021,0.0152141210042021,0.0213385053401746,0.0213385053401746,0.0883333333333333,0.911666666666667,0.496475446732875,0.503524553267125,0.559681667151541,0.440318332848459,0.0411903472295147,0.0411903472295147,0.0518790151549441,0.0518790151549441,0.504333333333333,0.495666666666667
"910",109,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0988917264958507,0.901108273504149,0.102377802895581,0.897622197104419,0.0194554152372856,0.0194554152372856,0.0260298367174303,0.0260298367174304,0.0883333333333333,0.911666666666667,0.392933541512781,0.607066458487219,0.38759705672572,0.61240294327428,0.0358101533278773,0.0358101533278773,0.0481435591639963,0.0481435591639963,0.504333333333333,0.495666666666667
"911",110,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0493719071601789,0.950628092839821,0.0479775549334428,0.952022445066557,0.0106823535728866,0.0106823535728866,0.0138977811257721,0.0138977811257721,0.0883333333333333,0.911666666666667,0.331114571579761,0.668885428420239,0.496652230110939,0.503347769889061,0.03645539651563,0.03645539651563,0.0525475293977177,0.0525475293977177,0.504333333333333,0.495666666666667
"912",111,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.094288509226221,0.905711490773779,0.100965267340412,0.899034732659588,0.0162742589553883,0.0162742589553883,0.0206092647767389,0.0206092647767389,0.0883333333333333,0.911666666666667,0.603049728827579,0.396950271172421,0.404081166503765,0.595918833496235,0.0492842689462245,0.0492842689462244,0.055315705370087,0.055315705370087,0.504333333333333,0.495666666666667
"913",112,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0887255885731603,0.91127441142684,0.0963027763406918,0.903697223659308,0.0182728393305454,0.0182728393305454,0.0270694018700942,0.0270694018700943,0.0883333333333333,0.911666666666667,0.492546500673811,0.507453499326189,0.456840197642058,0.543159802357942,0.0354047555534378,0.0354047555534378,0.0691361940370491,0.0691361940370491,0.504333333333333,0.495666666666667
"914",113,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.099259257758924,0.900740742241076,0.0986519748476117,0.901348025152388,0.0222909205970772,0.0222909205970772,0.0335112782946395,0.0335112782946395,0.0883333333333333,0.911666666666667,0.752635467832846,0.247364532167154,0.693877768081008,0.306122231918992,0.0256754288808813,0.0256754288808813,0.0441138231858597,0.0441138231858597,0.504333333333333,0.495666666666667
"915",114,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0554382423705054,0.944561757629495,0.0537925615137972,0.946207438486203,0.0124668650406107,0.0124668650406107,0.0126553467828105,0.0126553467828105,0.0883333333333333,0.911666666666667,0.428749299479218,0.571250700520782,0.523359573607243,0.476640426392758,0.0404776157680542,0.0404776157680542,0.0464704388159746,0.0464704388159746,0.504333333333333,0.495666666666667
"916",115,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0738657207244009,0.926134279275599,0.0775828033035265,0.922417196696473,0.0155554109284074,0.0155554109284074,0.0194519052115542,0.0194519052115542,0.0883333333333333,0.911666666666667,0.622111169304475,0.377888830695525,0.63875776138358,0.36124223861642,0.0331208210942984,0.0331208210942984,0.0580877874794203,0.0580877874794203,0.504333333333333,0.495666666666667
"917",116,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0485140622969933,0.951485937703007,0.0564002688308028,0.943599731169197,0.00895025868375399,0.00895025868375398,0.0149915542308532,0.0149915542308532,0.0883333333333333,0.911666666666667,0.47442629534429,0.52557370465571,0.476198046950412,0.523801953049588,0.033438722729094,0.033438722729094,0.0562780166102592,0.0562780166102592,0.504333333333333,0.495666666666667
"918",117,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0893793954866011,0.910620604513399,0.0964487158967062,0.903551284103294,0.0163417022261039,0.0163417022261039,0.0220380554510682,0.0220380554510682,0.0883333333333333,0.911666666666667,0.466831712885979,0.533168287114022,0.496485817429916,0.503514182570084,0.0341823097182633,0.0341823097182632,0.0678465154440239,0.0678465154440239,0.504333333333333,0.495666666666667
"919",118,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0658869481518671,0.934113051848133,0.0736767364077993,0.926323263592201,0.011314507981969,0.011314507981969,0.0163909732099516,0.0163909732099515,0.0883333333333333,0.911666666666667,0.442890418070662,0.557109581929338,0.418100119948557,0.581899880051443,0.0335719732507524,0.0335719732507524,0.0512076840420461,0.051207684042046,0.504333333333333,0.495666666666667
"920",119,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0807649176118599,0.91923508238814,0.0805632385399189,0.919436761460081,0.0150014998481195,0.0150014998481194,0.0229511482846922,0.0229511482846921,0.0883333333333333,0.911666666666667,0.514251225537379,0.485748774462621,0.550722672491394,0.449277327508606,0.0344898059593589,0.0344898059593589,0.0699183403767634,0.0699183403767635,0.504333333333333,0.495666666666667
"921",120,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.103884616288278,0.896115383711722,0.112143209715496,0.887856790284504,0.0174520701459753,0.0174520701459754,0.0239516350704859,0.0239516350704859,0.0883333333333333,0.911666666666667,0.544119214476309,0.455880785523691,0.540408733157155,0.459591266842845,0.0333514293020777,0.0333514293020777,0.0572990569624661,0.0572990569624662,0.504333333333333,0.495666666666667
"922",121,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.101457168095689,0.898542831904311,0.101150712601943,0.898849287398057,0.0174388095080964,0.0174388095080964,0.020076851421503,0.020076851421503,0.0883333333333333,0.911666666666667,0.44611493726583,0.55388506273417,0.408211104364342,0.591788895635658,0.0353858275267027,0.0353858275267027,0.0469911933727784,0.0469911933727784,0.504333333333333,0.495666666666667
"923",122,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.101814918667108,0.898185081332892,0.0916344910860903,0.90836550891391,0.0206479361860336,0.0206479361860336,0.019791852904069,0.019791852904069,0.0883333333333333,0.911666666666667,0.419404546219158,0.580595453780842,0.348867804836217,0.651132195163783,0.0406074576546575,0.0406074576546575,0.0746824686280492,0.0746824686280491,0.504333333333333,0.495666666666667
"924",123,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.095612530325179,0.904387469674821,0.0980345635212107,0.901965436478789,0.0162541107768177,0.0162541107768177,0.0231846827284691,0.0231846827284691,0.0883333333333333,0.911666666666667,0.536823577129959,0.463176422870041,0.44247626702884,0.55752373297116,0.0391272729296234,0.0391272729296234,0.0510159417015544,0.0510159417015543,0.504333333333333,0.495666666666667
"925",124,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0880915675769749,0.911908432423025,0.0800588032021455,0.919941196797855,0.0170451756208957,0.0170451756208957,0.0180385548615085,0.0180385548615085,0.0883333333333333,0.911666666666667,0.597262580374506,0.402737419625494,0.533216002461423,0.466783997538577,0.0359244364621072,0.0359244364621072,0.061796466522626,0.061796466522626,0.504333333333333,0.495666666666667
"926",125,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0700345673236368,0.929965432676363,0.0708524713601893,0.929147528639811,0.0161066785976933,0.0161066785976933,0.0216529656982899,0.0216529656982899,0.0883333333333333,0.911666666666667,0.579086707296002,0.420913292703998,0.557692142204055,0.442307857795945,0.0328553561983324,0.0328553561983325,0.0611923004764704,0.0611923004764704,0.504333333333333,0.495666666666667
"927",126,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0661644276396399,0.93383557236036,0.0843522291538301,0.91564777084617,0.0106052482487174,0.0106052482487174,0.0186677198808281,0.0186677198808281,0.0883333333333333,0.911666666666667,0.496380817048014,0.503619182951986,0.470587470911251,0.529412529088749,0.034182302699272,0.034182302699272,0.0644544010600276,0.0644544010600276,0.504333333333333,0.495666666666667
"928",127,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.072142715747203,0.927857284252797,0.0703397455719906,0.929660254428009,0.0127482714151341,0.0127482714151341,0.0157414514872728,0.0157414514872727,0.0883333333333333,0.911666666666667,0.605712839309451,0.39428716069055,0.413766556718033,0.586233443281967,0.044556586633396,0.044556586633396,0.0517304961616876,0.0517304961616875,0.504333333333333,0.495666666666667
"929",128,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0995067705572761,0.900493229442724,0.109447616629302,0.890552383370698,0.0167431024863542,0.0167431024863542,0.0250958161941642,0.0250958161941642,0.0883333333333333,0.911666666666667,0.549749384807879,0.450250615192121,0.615628643882621,0.384371356117379,0.0403035851822997,0.0403035851822997,0.0744354773760731,0.0744354773760731,0.504333333333333,0.495666666666667
"930",129,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0931287027326246,0.906871297267375,0.103394130688888,0.896605869311112,0.0149639234039041,0.0149639234039041,0.020601007669588,0.020601007669588,0.0883333333333333,0.911666666666667,0.494288912979743,0.505711087020257,0.551229297971537,0.448770702028463,0.0397722501186201,0.0397722501186201,0.0719505814675299,0.0719505814675299,0.504333333333333,0.495666666666667
"931",130,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.084497408895434,0.915502591104566,0.0847580680691151,0.915241931930885,0.0161459971050097,0.0161459971050097,0.0181159699395594,0.0181159699395594,0.0883333333333333,0.911666666666667,0.345129182362751,0.654870817637249,0.3612019530379,0.6387980469621,0.0307974837809386,0.0307974837809386,0.0555958398490484,0.0555958398490484,0.504333333333333,0.495666666666667
"932",131,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.100772152583692,0.899227847416308,0.100747737787236,0.899252262212764,0.0184834302846525,0.0184834302846524,0.0197961836157827,0.0197961836157827,0.0883333333333333,0.911666666666667,0.532028481440474,0.467971518559526,0.418879464220546,0.581120535779454,0.0395417200561916,0.0395417200561916,0.0504358511081968,0.0504358511081968,0.504333333333333,0.495666666666667
"933",132,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0773937262694819,0.922606273730518,0.0801859179131035,0.919814082086896,0.0131050210624667,0.0131050210624667,0.0186040473043237,0.0186040473043237,0.0883333333333333,0.911666666666667,0.458909021726903,0.541090978273097,0.507649714563675,0.492350285436325,0.0338729364149517,0.0338729364149517,0.0547206904828336,0.0547206904828336,0.504333333333333,0.495666666666667
"934",133,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0754337179431813,0.924566282056819,0.0742794941492546,0.925720505850745,0.0145898493873163,0.0145898493873163,0.0166715480732754,0.0166715480732754,0.0883333333333333,0.911666666666667,0.598252385323076,0.401747614676924,0.56790900819747,0.43209099180253,0.0322801465783056,0.0322801465783056,0.0543965460058818,0.0543965460058817,0.504333333333333,0.495666666666667
"935",134,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0744705467415521,0.925529453258448,0.0667449831960825,0.933255016803917,0.0200143272970383,0.0200143272970383,0.024737494323886,0.024737494323886,0.0883333333333333,0.911666666666667,0.445028728471028,0.554971271528972,0.562839724419092,0.437160275580908,0.0388089226504082,0.0388089226504082,0.0439955701349649,0.0439955701349649,0.504333333333333,0.495666666666667
"936",135,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0458113095790545,0.954188690420945,0.047878684748305,0.952121315251695,0.0094914808530324,0.00949148085303241,0.0155179409611942,0.0155179409611942,0.0883333333333333,0.911666666666667,0.413726629938678,0.586273370061322,0.569154664498635,0.430845335501365,0.0441781435039924,0.0441781435039924,0.0719664334876112,0.0719664334876112,0.504333333333333,0.495666666666667
"937",136,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0813457276192541,0.918654272380746,0.0796758889324064,0.920324111067594,0.0167119819381152,0.0167119819381152,0.0231301524602631,0.0231301524602631,0.0883333333333333,0.911666666666667,0.456227680376248,0.543772319623752,0.538532660911688,0.461467339088312,0.039006940915261,0.039006940915261,0.0570608728451574,0.0570608728451574,0.504333333333333,0.495666666666667
"938",137,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0894524570002941,0.910547542999706,0.0919095087953969,0.908090491204603,0.0146777119261883,0.0146777119261883,0.0217616869455628,0.0217616869455628,0.0883333333333333,0.911666666666667,0.441017093115731,0.558982906884269,0.66431415013217,0.33568584986783,0.0692531328903928,0.0692531328903928,0.0555106363742823,0.0555106363742823,0.504333333333333,0.495666666666667
"939",138,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.126543521981689,0.873456478018311,0.120878156623211,0.879121843376789,0.0254010324588193,0.0254010324588193,0.0274929355727499,0.0274929355727499,0.0883333333333333,0.911666666666667,0.572700638555889,0.427299361444111,0.365216747196645,0.634783252803355,0.0590212982422909,0.0590212982422909,0.0666131958684351,0.0666131958684351,0.504333333333333,0.495666666666667
"940",139,"simulationRuns/sim_1//data/epi_3000-0.75-0.5_1",0.0995580721413776,0.900441927858622,0.102528644804425,0.897471355195575,0.0182971147217077,0.0182971147217076,0.0687537606016121,0.0687537606016121,0.0883333333333333,0.911666666666667,0.407845240705454,0.592154759294546,0.450746043182188,0.549253956817812,0.0344289479022793,0.0344289479022792,0.0623518704331519,0.062351870433152,0.504333333333333,0.495666666666667
