,sim_i,t,source,target
35830,1,19,688,1475
35831,1,19,696,2659
35832,1,19,701,806
35833,1,19,702,1726
35834,1,19,702,2330
35835,1,19,705,1160
35836,1,19,706,1800
35837,1,19,709,1650
35838,1,19,711,817
35839,1,19,718,2079
35840,1,19,718,2664
35841,1,19,724,1804
35842,1,19,726,2094
35843,1,19,727,2421
35844,1,19,729,1829
35845,1,19,732,901
35846,1,19,733,2731
35847,1,19,737,1408
35848,1,19,737,1755
35849,1,19,742,2970
35850,1,19,745,1807
35851,1,19,747,2741
35852,1,19,748,1223
35853,1,19,749,1980
35854,1,19,752,960
35855,1,19,753,1766
35856,1,19,764,2263
35857,1,19,765,853
35858,1,19,765,2478
35859,1,19,766,2195
35860,1,19,767,1678
35861,1,19,773,2156
35862,1,19,778,996
35863,1,19,779,1415
35864,1,19,783,1943
35865,1,19,783,1956
35866,1,19,785,2670
35867,1,19,789,1634
35868,1,19,790,962
35869,1,19,790,1993
35870,1,19,793,2679
35871,1,19,794,2292
35872,1,19,795,1923
35873,1,19,797,861
35874,1,19,801,2508
35875,1,19,803,2672
35876,1,19,809,2536
35877,1,19,811,2462
35878,1,19,817,2694
35879,1,19,820,938
35880,1,19,822,2002
35881,1,19,823,2608
35882,1,19,826,1985
35883,1,19,828,2458
35884,1,19,832,1246
35885,1,19,833,875
35886,1,19,835,1176
35887,1,19,835,1770
35888,1,19,837,1494
35889,1,19,839,2199
35890,1,19,839,2929
35891,1,19,843,2005
35892,1,19,844,1510
35893,1,19,852,2821
35894,1,19,853,1998
35895,1,19,856,1773
35896,1,19,859,2518
35897,1,19,863,2986
35898,1,19,865,2757
35899,1,19,867,1249
35900,1,19,872,875
35901,1,19,874,1998
35902,1,19,880,1742
35903,1,19,886,1639
35904,1,19,886,1701
35905,1,19,893,1220
35906,1,19,895,2216
35907,1,19,899,2550
35908,1,19,903,1133
35909,1,19,905,1600
35910,1,19,905,2430
35911,1,19,908,1573
35912,1,19,914,2080
35913,1,19,917,1013
35914,1,19,923,2361
35915,1,19,925,2449
35916,1,19,933,1973
35917,1,19,935,2060
35918,1,19,938,1720
35919,1,19,938,2373
35920,1,19,945,2378
35921,1,19,946,2300
35922,1,19,950,952
35923,1,19,954,1679
35924,1,19,971,2470
35925,1,19,980,2757
35926,1,19,981,2993
35927,1,19,982,1466
35928,1,19,982,1776
35929,1,19,987,2610
35930,1,19,990,2530
35931,1,19,995,2506
35932,1,19,1005,2659
35933,1,19,1006,1720
35934,1,19,1012,1350
35935,1,19,1012,1628
35936,1,19,1012,2093
35937,1,19,1012,2429
35938,1,19,1017,1461
35939,1,19,1024,2766
35940,1,19,1025,2635
35941,1,19,1026,1611
35942,1,19,1030,2593
35943,1,19,1032,1982
35944,1,19,1042,1055
35945,1,19,1043,1590
35946,1,19,1045,2859
35947,1,19,1049,1298
35948,1,19,1050,2094
35949,1,19,1053,2224
35950,1,19,1055,1258
35951,1,19,1060,2309
35952,1,19,1061,1970
35953,1,19,1064,1329
35954,1,19,1064,2543
35955,1,19,1067,2498
35956,1,19,1068,1272
35957,1,19,1071,1470
35958,1,19,1082,2999
35959,1,19,1083,1758
35960,1,19,1088,2800
35961,1,19,1092,2085
35962,1,19,1095,1303
35963,1,19,1097,2312
35964,1,19,1103,2613
35965,1,19,1104,2074
35966,1,19,1109,1668
35967,1,19,1111,1868
35968,1,19,1116,1764
35969,1,19,1120,1586
35970,1,19,1131,1546
35971,1,19,1141,1917
35972,1,19,1141,2548
35973,1,19,1146,2164
35974,1,19,1151,1614
35975,1,19,1152,2254
35976,1,19,1153,1896
35977,1,19,1157,2077
35978,1,19,1159,1462
35979,1,19,1160,1532
35980,1,19,1175,1440
35981,1,19,1185,1241
35982,1,19,1186,1218
35983,1,19,1191,2801
35984,1,19,1193,2769
35985,1,19,1196,2222
35986,1,19,1197,2175
35987,1,19,1199,1610
35988,1,19,1200,1813
35989,1,19,1202,1768
35990,1,19,1206,2720
35991,1,19,1208,1928
35992,1,19,1212,1878
35993,1,19,1224,2260
35994,1,19,1225,2221
35995,1,19,1229,1916
35996,1,19,1233,1326
35997,1,19,1239,2557
35998,1,19,1240,1681
35999,1,19,1252,2394
36000,1,19,1252,2867
36001,1,19,1261,1721
36002,1,19,1263,1556
36003,1,19,1264,2110
36004,1,19,1264,2363
36005,1,19,1265,2977
36006,1,19,1268,2352
36007,1,19,1288,2245
36008,1,19,1292,1422
36009,1,19,1293,2182
36010,1,19,1293,2926
36011,1,19,1296,2234
36012,1,19,1299,2514
36013,1,19,1300,2063
36014,1,19,1311,1550
36015,1,19,1315,2156
36016,1,19,1319,2956
36017,1,19,1321,1863
36018,1,19,1332,1730
36019,1,19,1335,2416
36020,1,19,1336,1555
36021,1,19,1353,1959
36022,1,19,1356,1578
36023,1,19,1366,2444
36024,1,19,1370,2814
36025,1,19,1379,2924
36026,1,19,1383,1479
36027,1,19,1387,2311
36028,1,19,1388,2843
36029,1,19,1395,2202
36030,1,19,1397,2473
36031,1,19,1401,2819
36032,1,19,1402,1653
36033,1,19,1403,2971
36034,1,19,1407,2621
36035,1,19,1408,2287
36036,1,19,1411,1837
36037,1,19,1412,2664
36038,1,19,1415,2160
36039,1,19,1418,2657
36040,1,19,1421,1886
36041,1,19,1421,2238
36042,1,19,1421,2909
36043,1,19,1426,2408
36044,1,19,1434,2504
36045,1,19,1446,2079
36046,1,19,1448,2133
36047,1,19,1450,2054
36048,1,19,1450,2515
36049,1,19,1452,2765
36050,1,19,1460,1832
36051,1,19,1461,2555
36052,1,19,1465,2443
36053,1,19,1469,2609
36054,1,19,1472,2347
36055,1,19,1483,2691
36056,1,19,1494,2642
36057,1,19,1497,2806
36058,1,19,1501,1591
36059,1,19,1501,2272
36060,1,19,1501,2763
36061,1,19,1518,1651
36062,1,19,1521,1575
36063,1,19,1523,2076
36064,1,19,1524,2626
36065,1,19,1528,2009
36066,1,19,1529,2276
36067,1,19,1529,2935
36068,1,19,1533,1826
36069,1,19,1537,1945
36070,1,19,1539,2526
36071,1,19,1541,2883
36072,1,19,1542,1688
36073,1,19,1542,2506
36074,1,19,1542,2743
36075,1,19,1543,2002
36076,1,19,1545,2780
36077,1,19,1547,2450
36078,1,19,1558,2459
36079,1,19,1564,2171
36080,1,19,1564,2428
36081,1,19,1573,2370
36082,1,19,1580,1748
36083,1,19,1580,2297
36084,1,19,1588,2459
36085,1,19,1588,2524
36086,1,19,1601,2624
36087,1,19,1602,2975
36088,1,19,1607,2689
36089,1,19,1609,2391
36090,1,19,1612,2847
36091,1,19,1619,2161
36092,1,19,1624,2797
36093,1,19,1630,1926
36094,1,19,1640,2861
36095,1,19,1646,2492
36096,1,19,1652,2306
36097,1,19,1653,2372
36098,1,19,1655,2383
36099,1,19,1658,2505
36100,1,19,1660,2527
36101,1,19,1663,1740
36102,1,19,1663,1859
36103,1,19,1679,2493
36104,1,19,1682,2923
36105,1,19,1686,2578
36106,1,19,1687,1831
36107,1,19,1689,2762
36108,1,19,1692,2187
36109,1,19,1692,2968
36110,1,19,1698,2215
36111,1,19,1699,2930
36112,1,19,1706,1887
36113,1,19,1707,1969
36114,1,19,1713,1918
36115,1,19,1715,2148
36116,1,19,1721,1888
36117,1,19,1732,2084
36118,1,19,1736,2547
36119,1,19,1740,1839
36120,1,19,1747,2693
36121,1,19,1747,2736
36122,1,19,1751,2709
36123,1,19,1751,2834
36124,1,19,1756,2606
36125,1,19,1762,2830
36126,1,19,1764,2940
36127,1,19,1773,2910
36128,1,19,1775,2078
36129,1,19,1787,2480
36130,1,19,1791,2905
36131,1,19,1800,1856
36132,1,19,1802,1914
36133,1,19,1805,2795
36134,1,19,1808,1858
36135,1,19,1822,2546
36136,1,19,1825,2787
36137,1,19,1828,2798
36138,1,19,1831,1997
36139,1,19,1833,2055
36140,1,19,1836,2627
36141,1,19,1838,2550
36142,1,19,1838,2658
36143,1,19,1843,2177
36144,1,19,1849,2178
36145,1,19,1850,1984
36146,1,19,1862,2272
36147,1,19,1865,2959
36148,1,19,1868,2653
36149,1,19,1879,2998
36150,1,19,1880,2677
36151,1,19,1889,2045
36152,1,19,1903,2603
36153,1,19,1907,2214
36154,1,19,1909,2269
36155,1,19,1921,2351
36156,1,19,1924,2174
36157,1,19,1924,2552
36158,1,19,1926,1939
36159,1,19,1947,2461
36160,1,19,1961,2387
36161,1,19,1961,2398
36162,1,19,1967,2452
36163,1,19,1979,2931
36164,1,19,2007,2254
36165,1,19,2019,2662
36166,1,19,2025,2636
36167,1,19,2036,2844
36168,1,19,2038,2295
36169,1,19,2040,2606
36170,1,19,2059,2698
36171,1,19,2063,2464
36172,1,19,2065,2172
36173,1,19,2065,2883
36174,1,19,2071,2621
36175,1,19,2082,2699
36176,1,19,2086,2891
36177,1,19,2091,2922
36178,1,19,2095,2343
36179,1,19,2097,2586
36180,1,19,2100,2502
36181,1,19,2115,2896
36182,1,19,2118,2600
36183,1,19,2123,2511
36184,1,19,2127,2897
36185,1,19,2132,2743
36186,1,19,2139,2664
36187,1,19,2141,2855
36188,1,19,2166,2347
36189,1,19,2183,2246
36190,1,19,2198,2330
36191,1,19,2204,2823
36192,1,19,2241,2358
36193,1,19,2242,2427
36194,1,19,2245,2769
36195,1,19,2258,2415
36196,1,19,2270,2304
36197,1,19,2270,2574
36198,1,19,2283,2320
36199,1,19,2284,2748
36200,1,19,2289,2737
36201,1,19,2294,2971
36202,1,19,2295,2555
36203,1,19,2307,2385
36204,1,19,2314,2373
36205,1,19,2314,2869
36206,1,19,2319,2984
36207,1,19,2333,2760
36208,1,19,2343,2690
36209,1,19,2358,2815
36210,1,19,2364,2763
36211,1,19,2369,2903
36212,1,19,2401,2767
36213,1,19,2409,2471
36214,1,19,2420,2521
36215,1,19,2421,2894
36216,1,19,2446,2723
36217,1,19,2466,2640
36218,1,19,2481,2815
36219,1,19,2483,2616
36220,1,19,2513,2627
36221,1,19,2534,2551
36222,1,19,2554,2699
36223,1,19,2584,2665
36224,1,19,2596,2737
36225,1,19,2621,2888
36226,1,19,2627,2856
36227,1,19,2628,2911
36228,1,19,2631,2766
36229,1,19,2652,2798
36230,1,19,2653,2971
36231,1,19,2681,2825
36232,1,19,2686,2965
36233,1,19,2708,2821
36234,1,19,2721,2797
36235,1,19,2756,2800
36236,1,19,2776,2819
36237,1,19,2782,2828
36238,1,19,2824,2908
36239,1,19,2839,2902
36240,1,19,2927,2992
36241,1,19,3,161
36242,1,19,3,872
36243,1,19,3,2271
36244,1,19,4,789
36245,1,19,5,1178
36246,1,19,5,1912
36247,1,19,6,2999
36248,1,19,8,1208
36249,1,19,9,2009
36250,1,19,15,1363
36251,1,19,18,1352
36252,1,19,19,567
36253,1,19,27,770
36254,1,19,29,2693
36255,1,19,32,1452
36256,1,19,34,1967
36257,1,19,34,2356
36258,1,19,37,324
36259,1,19,37,770
36260,1,19,38,2647
36261,1,19,41,2747
36262,1,19,41,2906
36263,1,19,43,1631
36264,1,19,44,2455
36265,1,19,45,1270
36266,1,19,50,2726
36267,1,19,51,2544
36268,1,19,54,2801
36269,1,19,55,222
36270,1,19,56,1643
36271,1,19,57,2374
36272,1,19,58,2532
36273,1,19,59,2971
36274,1,19,64,1109
36275,1,19,65,805
36276,1,19,66,140
36277,1,19,67,820
36278,1,19,67,2579
36279,1,19,68,508
36280,1,19,72,831
36281,1,19,74,1713
36282,1,19,74,2760
36283,1,19,75,1483
36284,1,19,78,2835
36285,1,19,97,2531
36286,1,19,98,100
36287,1,19,98,1591
36288,1,19,103,930
36289,1,19,104,875
36290,1,19,104,1886
36291,1,19,107,918
36292,1,19,108,2293
36293,1,19,111,1625
36294,1,19,115,2684
36295,1,19,115,2837
36296,1,19,116,2462
36297,1,19,116,2585
36298,1,19,121,1607
36299,1,19,127,2284
36300,1,19,128,269
36301,1,19,130,2315
36302,1,19,131,846
36303,1,19,131,958
36304,1,19,132,248
36305,1,19,132,1829
36306,1,19,138,670
36307,1,19,138,2482
36308,1,19,139,890
36309,1,19,142,753
36310,1,19,142,1597
36311,1,19,144,1013
36312,1,19,146,1230
36313,1,19,148,2711
36314,1,19,150,2198
36315,1,19,152,578
36316,1,19,152,1374
36317,1,19,152,2700
36318,1,19,155,2192
36319,1,19,156,2450
36320,1,19,160,2025
36321,1,19,164,291
36322,1,19,169,678
36323,1,19,172,2920
36324,1,19,174,1047
36325,1,19,175,2831
36326,1,19,184,2671
36327,1,19,185,2246
36328,1,19,186,2493
36329,1,19,188,2567
36330,1,19,197,1637
36331,1,19,199,798
36332,1,19,200,2064
36333,1,19,202,2742
36334,1,19,208,911
36335,1,19,210,1488
36336,1,19,214,2818
36337,1,19,215,2740
36338,1,19,216,896
36339,1,19,216,2285
36340,1,19,217,682
36341,1,19,219,373
36342,1,19,221,2656
36343,1,19,222,635
36344,1,19,226,2281
36345,1,19,227,1517
36346,1,19,229,1840
36347,1,19,231,1477
36348,1,19,231,2403
36349,1,19,236,948
36350,1,19,237,1364
36351,1,19,238,2092
36352,1,19,238,2288
36353,1,19,247,1436
36354,1,19,248,1150
36355,1,19,248,1998
36356,1,19,249,834
36357,1,19,249,920
36358,1,19,254,2872
36359,1,19,258,2469
36360,1,19,260,1792
36361,1,19,262,2221
36362,1,19,262,2284
36363,1,19,265,1756
36364,1,19,268,655
36365,1,19,268,2750
36366,1,19,269,452
36367,1,19,271,381
36368,1,19,284,2051
36369,1,19,285,1580
36370,1,19,285,2264
36371,1,19,286,977
36372,1,19,287,2204
36373,1,19,287,2800
36374,1,19,288,366
36375,1,19,288,473
36376,1,19,289,1015
36377,1,19,289,1836
36378,1,19,289,1926
36379,1,19,291,814
36380,1,19,292,452
36381,1,19,298,1620
36382,1,19,298,2663
36383,1,19,302,1665
36384,1,19,304,2750
36385,1,19,305,776
36386,1,19,305,2985
36387,1,19,309,836
36388,1,19,319,1128
36389,1,19,320,1812
36390,1,19,320,2426
36391,1,19,321,2822
36392,1,19,323,1794
36393,1,19,324,626
36394,1,19,324,2458
36395,1,19,325,643
36396,1,19,330,1069
36397,1,19,330,1875
36398,1,19,331,732
36399,1,19,337,1429
36400,1,19,337,1657
36401,1,19,338,2707
36402,1,19,339,2245
36403,1,19,341,2064
36404,1,19,341,2214
36405,1,19,342,427
36406,1,19,344,1021
36407,1,19,348,2261
36408,1,19,350,489
36409,1,19,352,1320
36410,1,19,353,2686
36411,1,19,355,2237
36412,1,19,361,389
36413,1,19,362,2835
36414,1,19,363,786
36415,1,19,363,1892
36416,1,19,364,1623
36417,1,19,366,1398
36418,1,19,367,893
36419,1,19,372,729
36420,1,19,375,1251
36421,1,19,379,2713
36422,1,19,383,2227
36423,1,19,384,1606
36424,1,19,384,2699
36425,1,19,386,1476
36426,1,19,395,465
36427,1,19,397,1964
36428,1,19,398,2972
36429,1,19,404,2592
36430,1,19,407,1557
36431,1,19,407,2860
36432,1,19,412,2345
36433,1,19,414,1358
36434,1,19,414,1638
36435,1,19,418,2556
36436,1,19,424,1846
36437,1,19,425,1529
36438,1,19,427,2945
36439,1,19,428,2563
36440,1,19,430,717
36441,1,19,430,2150
36442,1,19,431,2902
36443,1,19,434,2904
36444,1,19,439,2266
36445,1,19,444,1750
36446,1,19,444,2810
36447,1,19,445,1745
36448,1,19,447,2453
36449,1,19,448,1851
36450,1,19,450,1242
36451,1,19,450,2533
36452,1,19,452,1760
36453,1,19,452,2465
36454,1,19,455,1796
36455,1,19,459,2366
36456,1,19,462,1338
36457,1,19,463,969
36458,1,19,463,2169
36459,1,19,467,1276
36460,1,19,469,579
36461,1,19,471,790
36462,1,19,474,578
36463,1,19,474,954
36464,1,19,476,1849
36465,1,19,478,514
36466,1,19,479,1542
36467,1,19,485,2229
36468,1,19,486,1617
36469,1,19,491,960
36470,1,19,492,2425
36471,1,19,493,1103
36472,1,19,493,1776
36473,1,19,494,1398
36474,1,19,495,1255
36475,1,19,496,589
36476,1,19,496,2663
36477,1,19,500,2874
36478,1,19,505,1737
36479,1,19,506,1265
36480,1,19,506,2087
36481,1,19,506,2609
36482,1,19,513,2607
36483,1,19,519,716
36484,1,19,530,2206
36485,1,19,531,543
36486,1,19,533,1397
36487,1,19,534,1492
36488,1,19,535,2952
36489,1,19,537,2124
36490,1,19,538,2773
36491,1,19,539,1340
36492,1,19,540,2173
36493,1,19,545,1091
36494,1,19,545,1148
36495,1,19,546,2609
36496,1,19,548,1430
36497,1,19,548,1810
36498,1,19,553,2380
36499,1,19,556,1125
36500,1,19,560,690
36501,1,19,560,2305
36502,1,19,561,1165
36503,1,19,562,1361
36504,1,19,564,1630
36505,1,19,565,2847
36506,1,19,566,2846
36507,1,19,567,2052
36508,1,19,572,2538
36509,1,19,573,1990
36510,1,19,577,1964
36511,1,19,584,1879
36512,1,19,587,1817
36513,1,19,590,1078
36514,1,19,591,2712
36515,1,19,592,647
36516,1,19,602,2589
36517,1,19,605,1637
36518,1,19,608,2024
36519,1,19,610,2921
36520,1,19,612,2656
36521,1,19,617,1115
36522,1,19,618,1390
36523,1,19,618,2663
36524,1,19,621,1328
36525,1,19,624,1403
36526,1,19,628,1728
36527,1,19,633,763
36528,1,19,636,897
36529,1,19,637,1181
36530,1,19,637,1828
36531,1,19,640,2230
36532,1,19,640,2869
36533,1,19,641,1683
36534,1,19,641,2334
36535,1,19,643,2659
36536,1,19,646,2839
36537,1,19,648,2589
36538,1,19,661,1462
36539,1,19,665,1851
36540,1,19,665,2030
36541,1,19,665,2774
36542,1,19,668,2783
36543,1,19,671,2035
36544,1,19,672,1862
36545,1,19,674,1137
36546,1,19,674,2412
36547,1,19,676,2435
36548,1,19,677,2698
36549,1,19,678,1252
36550,1,19,678,1856
36551,1,19,691,2838
36552,1,19,695,852
36553,1,19,695,2817
36554,1,19,696,1629
36555,1,19,701,908
36556,1,19,706,1514
36557,1,19,708,2865
36558,1,19,722,2958
36559,1,19,725,2699
36560,1,19,734,2362
36561,1,19,735,1160
36562,1,19,738,1450
36563,1,19,740,2385
36564,1,19,741,2536
36565,1,19,746,2057
36566,1,19,747,1964
36567,1,19,748,1793
36568,1,19,750,2589
36569,1,19,756,1155
36570,1,19,760,802
36571,1,19,761,2629
36572,1,19,762,1977
36573,1,19,768,790
36574,1,19,769,1735
36575,1,19,770,1366
36576,1,19,770,1509
36577,1,19,772,2423
36578,1,19,776,1893
36579,1,19,778,1066
36580,1,19,781,1787
36581,1,19,792,2103
36582,1,19,793,1798
36583,1,19,796,2067
36584,1,19,798,1449
36585,1,19,805,2341
36586,1,19,807,1049
36587,1,19,811,1400
36588,1,19,814,1435
36589,1,19,815,1671
36590,1,19,817,1937
36591,1,19,818,1717
36592,1,19,821,1477
36593,1,19,823,833
36594,1,19,825,1267
36595,1,19,825,2112
36596,1,19,827,1443
36597,1,19,831,1879
36598,1,19,833,1584
36599,1,19,833,2242
36600,1,19,838,2666
36601,1,19,839,2265
36602,1,19,841,982
36603,1,19,842,1845
36604,1,19,858,1835
36605,1,19,860,2302
36606,1,19,864,2084
36607,1,19,871,1089
36608,1,19,875,920
36609,1,19,876,1146
36610,1,19,879,1760
36611,1,19,880,2416
36612,1,19,882,1994
36613,1,19,883,2942
36614,1,19,885,2594
36615,1,19,888,2269
36616,1,19,891,2621
36617,1,19,904,1862
36618,1,19,905,2225
36619,1,19,910,1358
36620,1,19,911,1906
36621,1,19,911,2032
36622,1,19,912,2156
36623,1,19,916,2507
36624,1,19,920,1920
36625,1,19,923,1083
36626,1,19,927,1853
36627,1,19,928,1620
36628,1,19,932,1690
36629,1,19,937,1144
36630,1,19,941,956
36631,1,19,941,1177
36632,1,19,941,2982
36633,1,19,943,2707
36634,1,19,944,2131
36635,1,19,944,2428
36636,1,19,945,2251
36637,1,19,950,1520
36638,1,19,953,986
36639,1,19,953,2206
36640,1,19,953,2583
36641,1,19,955,2657
36642,1,19,956,1623
36643,1,19,959,2012
36644,1,19,963,2687
36645,1,19,970,2146
36646,1,19,971,1404
36647,1,19,973,2093
36648,1,19,979,1003
36649,1,19,979,1536
36650,1,19,982,2448
36651,1,19,985,1618
36652,1,19,986,2987
36653,1,19,988,1718
36654,1,19,991,2293
36655,1,19,994,2259
36656,1,19,994,2376
36657,1,19,996,1821
36658,1,19,999,2246
36659,1,19,1000,1884
36660,1,19,1001,1035
36661,1,19,1004,1280
36662,1,19,1005,2494
36663,1,19,1008,1938
36664,1,19,1010,1074
36665,1,19,1011,1093
36666,1,19,1014,2803
36667,1,19,1018,2200
36668,1,19,1025,1442
36669,1,19,1031,1575
36670,1,19,1031,2086
36671,1,19,1037,2162
36672,1,19,1042,2874
36673,1,19,1044,1138
36674,1,19,1051,1277
36675,1,19,1054,1085
36676,1,19,1059,1991
36677,1,19,1061,1755
36678,1,19,1068,1669
36679,1,19,1068,2803
36680,1,19,1072,2614
36681,1,19,1078,1989
36682,1,19,1082,1871
36683,1,19,1089,2498
36684,1,19,1089,2541
36685,1,19,1092,1689
36686,1,19,1094,1193
36687,1,19,1108,2921
36688,1,19,1115,2834
36689,1,19,1116,1129
36690,1,19,1120,2998
36691,1,19,1123,1224
36692,1,19,1123,2725
36693,1,19,1131,2399
36694,1,19,1134,2592
36695,1,19,1136,1543
36696,1,19,1136,1694
36697,1,19,1136,2649
36698,1,19,1148,1159
36699,1,19,1148,2094
36700,1,19,1149,1317
36701,1,19,1151,2733
36702,1,19,1151,2853
36703,1,19,1152,2370
36704,1,19,1153,1642
36705,1,19,1155,2210
36706,1,19,1161,1606
36707,1,19,1172,2999
36708,1,19,1178,2051
36709,1,19,1181,2495
36710,1,19,1184,2938
36711,1,19,1185,2724
36712,1,19,1187,2408
36713,1,19,1189,1546
36714,1,19,1192,2902
36715,1,19,1199,1848
36716,1,19,1202,2256
36717,1,19,1206,1786
36718,1,19,1209,1361
36719,1,19,1211,2424
36720,1,19,1220,2482
36721,1,19,1227,2621
36722,1,19,1229,2031
36723,1,19,1229,2134
36724,1,19,1234,2429
36725,1,19,1243,2413
36726,1,19,1245,1809
36727,1,19,1251,1732
36728,1,19,1262,1463
36729,1,19,1263,2797
36730,1,19,1265,2284
36731,1,19,1285,2439
36732,1,19,1286,2339
36733,1,19,1287,2261
36734,1,19,1290,2744
36735,1,19,1290,2816
36736,1,19,1290,2948
36737,1,19,1293,1990
36738,1,19,1295,2020
36739,1,19,1296,1662
36740,1,19,1298,2130
36741,1,19,1298,2738
36742,1,19,1300,1569
36743,1,19,1300,1868
36744,1,19,1300,1902
36745,1,19,1300,1923
36746,1,19,1302,2449
36747,1,19,1313,1451
36748,1,19,1313,1881
36749,1,19,1317,1452
36750,1,19,1317,1668
36751,1,19,1320,1849
36752,1,19,1323,2397
36753,1,19,1332,2452
36754,1,19,1345,1787
36755,1,19,1348,2377
36756,1,19,1348,2738
36757,1,19,1350,2885
36758,1,19,1354,1965
36759,1,19,1355,2034
36760,1,19,1360,2392
36761,1,19,1361,2314
36762,1,19,1371,1782
36763,1,19,1372,2472
36764,1,19,1378,2987
36765,1,19,1379,1751
36766,1,19,1385,1932
36767,1,19,1390,1873
36768,1,19,1393,1956
36769,1,19,1393,2406
36770,1,19,1394,1984
36771,1,19,1405,2784
36772,1,19,1406,1865
36773,1,19,1409,1827
36774,1,19,1415,2218
36775,1,19,1416,2154
36776,1,19,1435,1539
36777,1,19,1435,1557
36778,1,19,1437,1854
36779,1,19,1439,2470
36780,1,19,1439,2774
36781,1,19,1440,1924
36782,1,19,1441,2109
36783,1,19,1448,2588
36784,1,19,1460,2499
36785,1,19,1464,2705
36786,1,19,1467,1746
36787,1,19,1471,1680
36788,1,19,1484,2960
36789,1,19,1487,2916
36790,1,19,1497,1800
36791,1,19,1502,2120
36792,1,19,1504,1631
36793,1,19,1515,1630
36794,1,19,1516,2702
36795,1,19,1519,1585
36796,1,19,1520,1728
36797,1,19,1520,1912
36798,1,19,1521,2369
36799,1,19,1523,2631
36800,1,19,1527,2344
36801,1,19,1528,2261
36802,1,19,1535,1604
36803,1,19,1535,1629
36804,1,19,1536,1998
36805,1,19,1542,1592
36806,1,19,1544,2961
36807,1,19,1550,2031
36808,1,19,1551,2307
36809,1,19,1551,2317
36810,1,19,1556,2551
36811,1,19,1562,2894
36812,1,19,1569,1653
36813,1,19,1575,2229
36814,1,19,1581,2118
36815,1,19,1598,1924
36816,1,19,1600,1899
36817,1,19,1602,2916
36818,1,19,1608,1716
36819,1,19,1610,1771
36820,1,19,1611,2902
36821,1,19,1615,1837
36822,1,19,1616,2164
36823,1,19,1619,2399
36824,1,19,1622,1993
36825,1,19,1625,2661
36826,1,19,1626,2233
36827,1,19,1630,1987
36828,1,19,1630,2041
36829,1,19,1640,2171
36830,1,19,1648,1771
36831,1,19,1652,2202
36832,1,19,1661,2237
36833,1,19,1661,2240
36834,1,19,1666,1764
36835,1,19,1668,1852
36836,1,19,1669,1709
36837,1,19,1676,1926
36838,1,19,1678,2519
36839,1,19,1681,2825
36840,1,19,1688,1959
36841,1,19,1688,2376
36842,1,19,1689,2968
36843,1,19,1692,2063
36844,1,19,1713,2698
36845,1,19,1726,2112
36846,1,19,1727,2918
36847,1,19,1731,2188
36848,1,19,1735,2480
36849,1,19,1737,1776
36850,1,19,1737,2532
36851,1,19,1751,2918
36852,1,19,1757,2591
36853,1,19,1759,2901
36854,1,19,1763,1966
36855,1,19,1765,2565
36856,1,19,1767,2927
36857,1,19,1772,1963
36858,1,19,1774,2212
36859,1,19,1781,2141
36860,1,19,1783,2268
36861,1,19,1788,2402
36862,1,19,1796,2232
36863,1,19,1798,2533
36864,1,19,1806,2741
36865,1,19,1807,2463
36866,1,19,1813,2034
36867,1,19,1815,2358
36868,1,19,1818,2634
36869,1,19,1819,2169
36870,1,19,1829,2679
36871,1,19,1830,2239
36872,1,19,1841,2788
36873,1,19,1842,2489
36874,1,19,1843,2753
36875,1,19,1847,1865
36876,1,19,1855,2130
36877,1,19,1858,2773
36878,1,19,1869,2868
36879,1,19,1872,2848
36880,1,19,1873,2462
36881,1,19,1879,1909
36882,1,19,1880,2401
36883,1,19,1883,2520
36884,1,19,1884,2845
36885,1,19,1903,2259
36886,1,19,1904,2217
36887,1,19,1918,2346
36888,1,19,1919,2796
36889,1,19,1924,2945
36890,1,19,1928,2449
36891,1,19,1933,2829
36892,1,19,1939,2765
36893,1,19,1946,2848
36894,1,19,1949,2542
36895,1,19,1952,2738
36896,1,19,1958,2471
36897,1,19,1963,2219
36898,1,19,1966,2307
36899,1,19,1971,1991
36900,1,19,1973,2612
36901,1,19,1977,2789
36902,1,19,1993,2756
36903,1,19,2009,2066
36904,1,19,2021,2356
36905,1,19,2059,2549
36906,1,19,2060,2669
36907,1,19,2068,2328
36908,1,19,2069,2256
36909,1,19,2071,2115
36910,1,19,2081,2737
36911,1,19,2082,2118
